Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
5116,1014,103.9936314,30.64138601,986,103.9960972,30.63746196,494.9595688
5117,1249,104.0270208,30.63699331,987,104.0248174,30.63544404,272.1732689
5118,1023,104.1288196,30.6700879,988,104.1289722,30.66742428,295.5676572
5119,1087,104.0521039,30.58111487,989,104.0574511,30.58122199,512.876548
5120,1161,104.0575483,30.58488558,989,104.0574511,30.58122199,406.1391091
5121,1039,104.1040346,30.59590093,990,104.10386,30.59804157,237.8331989
5122,1327,104.1068588,30.59843923,990,104.10386,30.59804157,290.8620661
5123,1696,104.0165822,30.68915906,991,104.0121158,30.69204887,534.4137894
5124,1169,104.01322,30.69418719,991,104.0121158,30.69204887,259.5193221
5125,1567,104.0087919,30.69447168,991,104.0121158,30.69204887,416.4919821
5126,1128,104.1028346,30.72097893,992,104.1128505,30.72010892,963.8684522
5127,1084,103.9903198,30.6638787,993,103.9888739,30.66393196,138.6576128
5128,1592,104.0640898,30.63580183,994,104.058489,30.63572687,536.8307915
5129,1330,104.058422,30.63692932,994,104.058489,30.63572687,133.4223073
5130,1635,104.0954487,30.66752479,995,104.0982797,30.66840388,288.1881173
5131,1860,104.0991842,30.66615627,995,104.0982797,30.66840388,263.744653
5132,1671,104.1018746,30.6694368,995,104.0982797,30.66840388,362.931564
5133,1706,104.0974457,30.67052751,995,104.0982797,30.66840388,248.5542772
5134,1204,104.0746665,30.6189463,997,104.0743822,30.6227454,421.9323369
5135,1303,104.0290806,30.69429393,998,104.0310372,30.69599301,265.6652349
5136,1314,104.1104323,30.70648699,999,104.1116379,30.71228749,653.154712
5137,1358,104.106758,30.71287932,999,104.1116379,30.71228749,471.8861878
5138,1164,104.1118347,30.71478063,999,104.1116379,30.71228749,276.9563468
5139,1098,103.9777133,30.67160147,1000,103.9857416,30.67072388,775.2590556
5140,1159,104.0015131,30.64226997,1001,104.0043975,30.64251888,277.7837356
5141,1887,104.0086395,30.63769829,1001,104.0043975,30.64251888,671.3528571
5142,1819,104.0030692,30.64685288,1001,104.0043975,30.64251888,496.9226817
5143,1844,104.1007334,30.62658897,1002,104.0995887,30.62730653,135.5061889
5144,1017,104.0431223,30.62203953,1003,104.0428371,30.62053527,168.94426
5145,1328,104.0321046,30.68820264,1005,104.0290737,30.69002869,353.8926153
5146,1027,104.0707428,30.69704092,1006,104.0729201,30.69705475,208.5423581
5147,1370,104.0742895,30.69705339,1006,104.0729201,30.69705475,131.1495224
5148,1335,104.0387773,30.64862074,1008,104.0349293,30.64918505,373.9964236
5149,1541,104.0348343,30.65134174,1008,104.0349293,30.64918505,239.2014238
5150,1461,104.074683,30.67600168,1009,104.0758934,30.67758218,210.06636
5151,1536,104.0813226,30.67490618,1009,104.0758934,30.67758218,598.7199941
5152,1259,104.07673,30.67884784,1009,104.0758934,30.67758218,161.5537713
5153,1337,104.085047,30.6139843,1011,104.0824791,30.61850486,558.2127839
5154,1244,104.0830681,30.62309815,1011,104.0824791,30.61850486,512.1917406
5155,1057,104.0026792,30.6762614,1012,104.0041934,30.67864559,301.4362171
5156,1091,103.9913554,30.64443734,1014,103.9936314,30.64138601,402.4217299
5157,1829,104.0243492,30.65209681,1015,104.0300293,30.65164912,546.5316574
5158,1646,104.0295853,30.65343078,1015,104.0300293,30.65164912,201.99432
5159,1173,104.0427743,30.62252235,1017,104.0431223,30.62203953,63.05385226
5160,1108,104.083316,30.61359505,1018,104.0847891,30.6093794,488.0924974
5161,1528,104.0496097,30.72806879,1019,104.0494214,30.73264506,507.5159509
5162,1471,104.0558742,30.73252706,1019,104.0494214,30.73264506,617.9361295
5163,1170,104.0910147,30.68363489,1020,104.0927207,30.68269427,193.8310893
5164,1807,104.024969,30.63984056,1022,104.0235065,30.64133113,216.6409876
5165,1815,104.0250489,30.64238503,1022,104.0235065,30.64133113,188.3873173
5166,1275,104.022218,30.64263573,1022,104.0235065,30.64133113,190.1381143
5167,1848,104.1230265,30.66673235,1023,104.1288196,30.6700879,668.0776837
5168,1278,104.0070896,30.69981339,1026,104.0089903,30.70038617,192.7918389
5169,1389,104.0114888,30.69862622,1026,104.0089903,30.70038617,308.7220713
5170,1425,104.0672117,30.6970296,1027,104.0707428,30.69704092,338.1936844
5171,1084,103.9903198,30.6638787,1028,103.9950403,30.66375076,452.4942728
5172,1367,104.0304595,30.65771852,1029,104.0316515,30.65804403,119.7730366
5173,1481,104.0350137,30.65903884,1029,104.0316515,30.65804403,340.4914895
5174,1427,104.0314734,30.66097788,1029,104.0316515,30.65804403,325.6090627
5175,1590,104.1219214,30.67305942,1030,104.1263697,30.67396483,437.7910577
5176,1167,104.0318858,30.59596115,1031,104.0400367,30.60236365,1055.552618
5177,1221,104.0463133,30.6009013,1031,104.0400367,30.60236365,623.1866319
5178,1197,104.0385742,30.60321236,1031,104.0400367,30.60236365,168.8362632
5179,1089,104.0361937,30.69651471,1033,104.0335529,30.694869,311.8389865
5180,1483,104.0289982,30.69883277,1033,104.0335529,30.694869,619.1076603
5181,1398,104.1104171,30.70159507,1034,104.1059183,30.7017592,431.2349607
5182,1098,103.9777133,30.67160147,1035,103.9738584,30.67146973,369.6031152
5183,1813,104.0639621,30.63984577,1036,104.0637964,30.64608944,692.1685752
5184,1086,104.0695714,30.64525589,1036,104.0637964,30.64608944,561.0544808
5185,1616,104.0605402,30.64747371,1036,104.0637964,30.64608944,347.7028268
5186,1469,104.0637469,30.64866629,1036,104.0637964,30.64608944,285.6313402
5187,1695,104.0875368,30.6431534,1037,104.0909857,30.64806866,637.1693347
5188,1718,104.0932502,30.64666933,1037,104.0909857,30.64806866,266.72183
5189,1202,104.0888813,30.64903065,1037,104.0909857,30.64806866,228.0972339
5190,1169,104.01322,30.69418719,1040,104.0115999,30.69535576,202.1136228
5191,1564,104.0099861,30.69678059,1040,104.0115999,30.69535576,220.9728617
5192,1299,104.1329977,30.71471837,1041,104.1352785,30.71367053,247.3664703
5193,1655,104.0629728,30.66960555,1043,104.0657402,30.66947157,265.5468273
5194,1757,104.066047,30.67201962,1043,104.0657402,30.66947157,283.9259829
5195,1476,104.0783778,30.64675931,1044,104.0751968,30.64830309,349.5513005
5196,1846,104.0759907,30.64984915,1044,104.0751968,30.64830309,187.4754102
5197,1489,104.0577429,30.68833203,1047,104.0585759,30.68835846,79.84547441
5198,1561,104.060594,30.68831577,1047,104.0585759,30.68835846,193.3663786
5199,1324,104.0901336,30.7062799,1048,104.0890159,30.7055667,133.0660216
5200,1737,104.0541861,30.64382805,1050,104.0563422,30.64710146,417.5015831
5201,1566,104.0886263,30.65131513,1051,104.0887253,30.65173133,47.0931073
5202,1488,104.0879327,30.65204871,1051,104.0887253,30.65173133,83.70083354
5203,1073,104.0377205,30.61803113,1052,104.0362486,30.61577708,286.9049216
5204,1252,104.0893772,30.60548711,1053,104.089617,30.60737573,210.5720139
5205,1348,104.0345205,30.71425947,1054,104.0419706,30.71987075,946.4150827
5206,1486,104.0429071,30.71895045,1054,104.0419706,30.71987075,135.8142701
5207,1547,104.0048806,30.67522349,1057,104.0026792,30.6762614,240.2178584
5208,1607,104.0001306,30.67735769,1057,104.0026792,30.6762614,272.7143568
5209,1880,104.0867203,30.66501226,1058,104.0885456,30.66809939,384.2466743
5210,1756,104.0854869,30.66959784,1058,104.0885456,30.66809939,336.8158621
5211,1862,104.08965,30.66997767,1058,104.0885456,30.66809939,233.5138767
5212,1095,104.0715609,30.61755497,1060,104.071513,30.61882626,140.9704935
5213,1204,104.0746665,30.6189463,1060,104.071513,30.61882626,302.557852
5214,1696,104.0165822,30.68915906,1061,104.0180424,30.69090113,238.4113748
5215,1361,104.0202459,30.68950455,1061,104.0180424,30.69090113,261.7396422
5216,1169,104.01322,30.69418719,1061,104.0180424,30.69090113,588.2107767
5217,1178,104.1093624,30.67625125,1062,104.1083185,30.67849451,267.9780642
5218,1098,103.9777133,30.67160147,1063,103.9769545,30.67452243,331.8010694
5219,1602,104.1149881,30.65323511,1065,104.1178297,30.65328507,272.3314862
5220,1131,104.0568157,30.57426532,1066,104.065939,30.57440927,875.0489531
5221,1302,104.0919401,30.60210279,1067,104.0927252,30.59715528,553.4677936
5222,1139,104.0526151,30.68752187,1068,104.0566467,30.68829729,395.6206195
5223,1519,104.0589175,30.68386085,1068,104.0566467,30.68829729,537.6552034
5224,1489,104.0577429,30.68833203,1068,104.0566467,30.68829729,105.0625162
5225,1496,104.0630465,30.66775544,1071,104.0632366,30.6647108,337.929925
5226,1208,104.1044176,30.64089419,1072,104.1010221,30.64333997,423.5021802
5227,1473,104.1015145,30.64422921,1072,104.1010221,30.64333997,109.266746
5228,1609,104.0387343,30.67848323,1075,104.0394068,30.67962794,142.2918038
5229,1594,104.0343495,30.68190113,1075,104.0394068,30.67962794,546.0513157
5230,1410,104.0783637,30.68119666,1076,104.0809578,30.68481948,472.1895863
5231,1254,104.0793448,30.68519776,1076,104.0809578,30.68481948,160.0988055
5232,1362,104.0825614,30.68754155,1076,104.0809578,30.68481948,338.5388773
5233,1091,103.9913554,30.64443734,1077,103.9935681,30.64596869,271.5977925
5234,1391,104.000394,30.6652792,1078,104.001536,30.66675667,196.9410506
5235,1093,104.0847228,30.64186739,1079,104.0850152,30.64157585,42.76792456
5236,1173,104.0427743,30.62252235,1080,104.0430122,30.62295491,53.08455433
5237,1210,104.0910757,30.61650609,1081,104.0963785,30.61839644,549.7765404
5238,1174,104.0964881,30.61680828,1081,104.0963785,30.61839644,176.3278725
5239,1272,104.101364,30.61877708,1081,104.0963785,30.61839644,479.7356302
5240,1282,104.0962411,30.61995759,1081,104.0963785,30.61839644,173.5197291
5241,1369,104.0331073,30.68902882,1082,104.0316701,30.68976828,160.2111162
5242,1531,104.0323026,30.69123331,1082,104.0316701,30.68976828,173.3034235
5243,1259,104.07673,30.67884784,1083,104.0744869,30.67978055,238.4485683
5244,1478,104.0461067,30.62830695,1085,104.0479102,30.62708542,219.5580875
5245,1557,104.0698903,30.64779168,1086,104.0695714,30.64525589,282.6980403
5246,1138,104.0800594,30.59987606,1088,104.0803366,30.60209585,247.4479628
5247,1498,104.0390211,30.69392231,1089,104.0361937,30.69651471,394.8262584
5248,1429,104.0379967,30.69786602,1089,104.0361937,30.69651471,228.5793319
5249,1421,104.0346961,30.69806312,1089,104.0361937,30.69651471,223.661327
5250,1667,104.0358641,30.6316149,1092,104.0374304,30.63391543,295.8768103
5251,1823,104.0357334,30.63610712,1092,104.0374304,30.63391543,292.3245898
5252,1767,104.0392578,30.63682457,1092,104.0374304,30.63391543,366.9143986
5253,1468,104.0247833,30.67972229,1096,104.0229629,30.68025139,183.9754773
5254,1582,104.0263815,30.68325348,1096,104.0229629,30.68025139,466.8448321
5255,1426,104.0962565,30.70826025,1097,104.0946295,30.70924716,190.3644855
5256,1310,104.0449103,30.65422889,1099,104.0500586,30.65538228,509.5934374
5257,1135,104.0511249,30.65673632,1099,104.0500586,30.65538228,181.5482961
5258,1432,104.1007151,30.65978427,1100,104.1035631,30.66005367,274.4955191
5259,1804,104.1082439,30.65965928,1100,104.1035631,30.66005367,450.6081625
5260,1119,104.0617764,30.58492614,1101,104.0614931,30.59120869,696.8194115
5261,1438,104.078117,30.71337306,1104,104.0781475,30.71523433,206.3071156
5262,1577,104.0196414,30.65228885,1105,104.0196143,30.65421329,213.3037616
5263,1697,104.015711,30.65440143,1105,104.0196143,30.65421329,374.590421
5264,1834,104.1356858,30.63618962,1106,104.1364419,30.63755553,167.8305591
5265,1215,104.0451326,30.59689568,1107,104.0446628,30.5936807,359.1506418
5266,1121,104.0440172,30.70163082,1109,104.0482948,30.70407439,491.0915698
5267,1501,104.0472504,30.70550355,1109,104.0482948,30.70407439,187.3304693
5268,1283,104.0526383,30.70672962,1109,104.0482948,30.70407439,509.5452933
5269,1158,104.1164574,30.68081382,1110,104.1157328,30.68282827,233.8016437
5270,1556,104.0146463,30.63701254,1111,104.0122447,30.63565466,274.9991019
5271,1345,104.0110177,30.63872881,1111,104.0122447,30.63565466,360.4333489
5272,1506,104.0741366,30.65259729,1112,104.0745269,30.65307435,64.76008361
5273,1266,104.0769254,30.65164009,1112,104.0745269,30.65307435,279.4454997
5274,1296,104.0757401,30.65475607,1112,104.0745269,30.65307435,219.6636563
5275,1163,104.0404398,30.71284378,1115,104.0424803,30.71305317,196.7739341
5276,1541,104.0348343,30.65134174,1117,104.0344558,30.65335487,226.0457242
5277,1772,104.1094437,30.66934232,1118,104.108349,30.67202603,315.3813339
5278,1820,104.1108906,30.67297768,1118,104.108349,30.67202603,265.3431224
5279,1748,104.1076474,30.67360279,1118,104.108349,30.67202603,187.2315886
5280,1161,104.0575483,30.58488558,1119,104.0617764,30.58492614,405.4469996
5281,1633,104.0418589,30.70035883,1121,104.0440172,30.70163082,250.2074962
5282,1314,104.1104323,30.70648699,1122,104.1238067,30.70835026,1297.333344
5283,1299,104.1329977,30.71471837,1122,104.1238067,30.70835026,1128.16522
5284,1325,104.0043249,30.66031361,1123,104.0024588,30.66283584,331.8277685
5285,1488,104.0879327,30.65204871,1124,104.0864662,30.65274298,160.2042889
5286,1180,104.0685883,30.59774153,1126,104.070717,30.59686374,226.0905621
5287,1397,104.0147331,30.69819801,1127,104.0159345,30.69643301,226.9515391
5288,1309,104.1020007,30.7191637,1128,104.1028346,30.72097893,216.4492789
5289,1334,104.0982053,30.7212584,1128,104.1028346,30.72097893,444.3495387
5290,1898,104.0470791,30.64691859,1129,104.0509942,30.64871622,424.7857158
5291,1781,104.0536897,30.6502576,1129,104.0509942,30.64871622,309.6744128
5292,1630,104.0156181,30.70091315,1133,104.0215097,30.70392755,655.7430854
5293,1279,104.0964555,30.71894934,1134,104.0932651,30.71921103,306.871314
5294,1889,104.0530059,30.65569411,1135,104.0511249,30.65673632,214.0720687
5295,1768,104.0834323,30.66647581,1136,104.0845712,30.66808938,209.4900167
5296,1756,104.0854869,30.66959784,1136,104.0845712,30.66808938,188.8031216
5297,1503,104.0811962,30.66967255,1136,104.0845712,30.66808938,367.8769472
5298,1570,104.0515755,30.69104677,1139,104.0526151,30.68752187,403.1586695
5299,1177,104.0061837,30.6556678,1141,104.0039299,30.65652519,235.9404691
5300,1879,104.0033292,30.65809677,1141,104.0039299,30.65652519,183.4428966
5301,1572,104.0679573,30.65714859,1142,104.0685349,30.65841363,150.7319641
5302,1380,104.0685263,30.65898704,1142,104.0685349,30.65841363,63.55659027
5303,1272,104.101364,30.61877708,1144,104.1020303,30.61979848,129.9732715
5304,1684,104.0587728,30.72356968,1145,104.0659756,30.71997839,796.2967673
5305,1224,104.1041325,30.68495539,1146,104.1065323,30.68604646,259.7371898
5306,1284,104.1072861,30.68493691,1146,104.1065323,30.68604646,142.6018232
5307,1390,104.1050395,30.68844735,1146,104.1065323,30.68604646,302.0751983
5308,1664,104.0450327,30.63930565,1147,104.0430807,30.6403278,218.695071
5309,1801,104.0418597,30.64092887,1147,104.0430807,30.6403278,134.646908
5310,1280,104.0459409,30.6447893,1147,104.0430807,30.6403278,565.3584255
5311,1623,104.1088753,30.6298657,1148,104.1134892,30.63265318,539.4160236
5312,1408,104.1214847,30.62452531,1148,104.1134892,30.63265318,1182.658842
5313,1666,104.0079121,30.72021768,1151,104.0096791,30.72093684,187.0332182
5314,1510,104.0140284,30.71606518,1151,104.0096791,30.72093684,681.8958421
5315,1424,104.1133659,30.66546935,1154,104.1170879,30.66668851,381.3283241
5316,1677,104.1179911,30.66457956,1154,104.1170879,30.66668851,249.2360129
5317,1720,104.1197624,30.66763544,1154,104.1170879,30.66668851,276.8923422
5318,1381,104.0432434,30.68324646,1157,104.0422872,30.68440161,157.4163516
5319,1681,104.0427153,30.68486415,1157,104.0422872,30.68440161,65.64691401
5320,1628,103.9995359,30.6447123,1159,104.0015131,30.64226997,330.4178154
5321,1826,104.1220643,30.64481196,1160,104.1254851,30.65031228,692.1381772
5322,1850,104.1229471,30.65199995,1160,104.1254851,30.65031228,306.8026256
5323,1297,104.1066353,30.60300882,1162,104.1065063,30.60564708,292.6555522
5324,1591,104.0362054,30.71200494,1163,104.0404398,30.71284378,416.0111819
5325,1725,104.0574161,30.63195061,1165,104.0597716,30.63202286,225.8890994
5326,1755,104.0641712,30.63209389,1165,104.0597716,30.63202286,421.7383005
5327,1629,104.078706,30.65916798,1166,104.0773122,30.65990178,156.3548186
5328,1762,104.0746648,30.66106452,1166,104.0773122,30.65990178,284.508718
5329,1186,104.1258146,30.60938695,1168,104.1224601,30.60779753,366.6556595
5330,1329,104.0929173,30.68648862,1170,104.0910147,30.68363489,365.0273145
5331,1622,104.0003855,30.63414755,1171,103.9992384,30.63572543,206.5600204
5332,1788,104.1003679,30.65428692,1172,104.1061061,30.65160594,624.9805001
5333,1754,104.1082528,30.65517353,1172,104.1061061,30.65160594,445.697783
5334,1257,104.0968473,30.61335413,1174,104.0964881,30.61680828,384.3641556
5335,1531,104.0323026,30.69123331,1175,104.0328362,30.69206439,105.3428476
5336,1303,104.0290806,30.69429393,1175,104.0328362,30.69206439,436.4114861
5337,1235,104.064995,30.682564,1176,104.0690207,30.67976462,494.9364364
5338,1896,104.0063237,30.65464674,1177,104.0061837,30.6556678,113.957383
5339,1395,104.0118326,30.65796024,1177,104.0061837,30.6556678,597.9198269
5340,1535,104.0055646,30.66356549,1177,104.0061837,30.6556678,877.3222695
5341,1530,104.1068519,30.67543362,1178,104.1093624,30.67625125,257.0011816
5342,1820,104.1108906,30.67297768,1178,104.1093624,30.67625125,391.2296547
5343,1693,104.041902,30.69606019,1181,104.0436286,30.6964945,172.2389552
5344,1558,104.0472725,30.69684411,1181,104.0436286,30.6964945,351.1385161
5345,1366,104.0787152,30.69703746,1182,104.0771725,30.70831924,1259.065087
5346,1592,104.0640898,30.63580183,1183,104.0640514,30.63742297,179.7084974
5347,1733,104.0601611,30.63830872,1183,104.0640514,30.63742297,385.5342511
5348,1813,104.0639621,30.63984577,1183,104.0640514,30.63742297,268.654657
5349,1710,104.07744,30.66741927,1184,104.0792781,30.66658936,198.6725851
5350,1769,104.0310763,30.67761252,1187,104.0336123,30.68105059,451.9024524
5351,1609,104.0387343,30.67848323,1187,104.0336123,30.68105059,567.1874378
5352,1594,104.0343495,30.68190113,1187,104.0336123,30.68105059,117.7829497
5353,1444,104.0280154,30.68462845,1187,104.0336123,30.68105059,666.8420956
5354,1344,104.1128606,30.68484116,1188,104.1096861,30.68729676,408.0733968
5355,1845,104.0180527,30.63718421,1189,104.0196137,30.63832934,196.181938
5356,1746,104.0872468,30.62967908,1190,104.0842695,30.62916042,291.0831249
5357,1228,104.0695448,30.61657893,1192,104.0707151,30.61665206,112.4717457
5358,1457,104.0204302,30.64710515,1195,104.0222988,30.64833345,224.9339936
5359,1775,104.0238047,30.64667783,1195,104.0222988,30.64833345,233.4363503
5360,1379,104.0243652,30.64894136,1195,104.0222988,30.64833345,209.1566914
5361,1466,104.0222798,30.65034092,1195,104.0222988,30.64833345,222.4971754
5362,1778,104.0698106,30.6728792,1196,104.0715214,30.67202107,189.4880062
5363,1698,104.0726142,30.67363721,1196,104.0715214,30.67202107,207.4714213
5364,1408,104.1214847,30.62452531,1198,104.1288734,30.62014553,858.5732829
5365,1455,104.1321073,30.62839123,1198,104.1288734,30.62014553,964.9894002
5366,1586,104.06481,30.67529443,1199,104.0667701,30.67849467,401.3222458
5367,1329,104.0929173,30.68648862,1200,104.0968239,30.68454342,431.8556487
5368,1270,104.0495264,30.66355098,1201,104.0476212,30.66415736,194.5120161
5369,1727,104.0447227,30.66539556,1201,104.0476212,30.66415736,309.7643485
5370,1595,104.049146,30.6673649,1201,104.0476212,30.66415736,384.3382001
5371,1479,104.0879033,30.64936446,1202,104.0888813,30.64903065,100.7554867
5372,1239,104.0650829,30.60485238,1203,104.0651384,30.60060628,470.6226902
5373,1669,104.0201392,30.70653513,1205,104.0271056,30.71034592,789.598833
5374,1522,104.0306416,30.70598336,1205,104.0271056,30.71034592,590.29758
5375,1348,104.0345205,30.71425947,1205,104.0271056,30.71034592,832.0641513
5376,1895,104.0528196,30.64164579,1207,104.0511427,30.64230117,176.3519447
5377,1280,104.0459409,30.6447893,1207,104.0511427,30.64230117,569.6720827
5378,1852,104.1027836,30.63833514,1208,104.1044176,30.64089419,323.9710536
5379,1728,104.1070034,30.63859978,1208,104.1044176,30.64089419,355.0584151
5380,1876,104.1079039,30.64564358,1208,104.1044176,30.64089419,623.444819
5381,1221,104.0463133,30.6009013,1209,104.0468563,30.60374601,319.5457936
5382,1337,104.085047,30.6139843,1210,104.0910757,30.61650609,641.9236199
5383,1512,104.0904021,30.62313887,1210,104.0910757,30.61650609,737.9344877
5384,1588,104.0479146,30.71351714,1211,104.0517543,30.71381514,369.1700553
5385,1218,104.0866428,30.70587452,1212,104.0875146,30.70296586,333.0035313
5386,1817,104.047209,30.63016364,1213,104.0457739,30.63083865,156.5678457
5387,1580,104.0474315,30.63343808,1213,104.0457739,30.63083865,328.9953959
5388,1524,104.0712373,30.65325114,1214,104.0688632,30.6551454,309.5487818
5389,1221,104.0463133,30.6009013,1215,104.0451326,30.59689568,458.1481365
5390,1546,104.0240807,30.69024439,1217,104.0270254,30.68807602,370.5602899
5391,1739,104.0014678,30.67222384,1219,103.9988935,30.6724723,248.1534678
5392,1850,104.1229471,30.65199995,1220,104.1229835,30.65335278,149.972783
5393,1561,104.060594,30.68831577,1223,104.0606193,30.69159939,363.934158
5394,1386,104.1037829,30.68476117,1224,104.1041325,30.68495539,39.81267684
5395,1869,104.0192811,30.67648682,1225,104.0172991,30.67702217,198.9224164
5396,1897,104.0156394,30.67735996,1225,104.0172991,30.67702217,163.3458078
5397,1637,104.0668253,30.63590393,1226,104.0702965,30.63603177,332.9671468
5398,1614,104.0735924,30.6360679,1226,104.0702965,30.63603177,315.8952014
5399,1291,104.0703953,30.63932221,1226,104.0702965,30.63603177,364.8012134
5400,1877,104.0472428,30.62601943,1227,104.0457184,30.62164438,506.4234417
5401,1347,104.06964,30.61440644,1228,104.0695448,30.61657893,240.9484857
5402,1546,104.0240807,30.69024439,1229,104.027045,30.69251558,379.4436216
5403,1303,104.0290806,30.69429393,1229,104.027045,30.69251558,277.2412394
5404,1394,104.07187,30.70269426,1230,104.0773157,30.70282784,521.7516803
5405,1886,104.0537561,30.63563816,1231,104.0523759,30.63574192,132.7687755
5406,1625,104.0497648,30.63697586,1231,104.0523759,30.63574192,285.1681367
5407,1271,104.0778208,30.67124474,1232,104.0744083,30.67271422,365.2373645
5408,1698,104.0726142,30.67363721,1232,104.0744083,30.67271422,200.0120628
5409,1644,104.0753428,30.67410729,1232,104.0744083,30.67271422,178.4685047
5410,1901,104.0256858,30.62647154,1233,104.0232414,30.62280846,468.7319331
5411,1809,104.0583406,30.65032194,1237,104.05724,30.65083815,119.9866129
5412,1340,104.0581861,30.65264309,1237,104.05724,30.65083815,219.6289768
5413,1620,104.0893045,30.65943908,1238,104.0889082,30.65955812,40.1955532
5414,1384,104.0881928,30.66001727,1238,104.0889082,30.65955812,85.36926859
5415,1477,103.9994992,30.68075283,1241,104.0008267,30.68310339,289.8960949
5416,1377,104.0032686,30.68195435,1241,104.0008267,30.68310339,266.3361724
5417,1427,104.0314734,30.66097788,1243,104.0256179,30.66082813,561.2759955
5418,1260,104.0215958,30.66356652,1243,104.0256179,30.66082813,490.5255466
5419,1246,104.0813033,30.62306332,1244,104.0830681,30.62309815,169.2053212
5420,1512,104.0904021,30.62313887,1244,104.0830681,30.62309815,702.9666312
5421,1802,104.082953,30.62339951,1244,104.0830681,30.62309815,35.17514746
5422,1593,104.0815607,30.62637189,1246,104.0813033,30.62306332,367.5149852
5423,1492,104.0396273,30.6876936,1247,104.0433067,30.69163822,561.5491197
5424,1324,104.0901336,30.7062799,1248,104.091716,30.70476829,225.8981921
5425,1315,104.028974,30.63497769,1249,104.0270208,30.63699331,291.4508707
5426,1458,104.1024174,30.63033867,1250,104.1037953,30.63314518,337.9165302
5427,1372,104.100512,30.63473368,1250,104.1037953,30.63314518,360.5712309
5428,1728,104.1070034,30.63859978,1250,104.1037953,30.63314518,678.214597
5429,1513,104.0375073,30.70419899,1253,104.0407784,30.70588248,364.6226101
5430,1374,104.0762716,30.6863729,1254,104.0793448,30.68519776,321.8918562
5431,1829,104.0243492,30.65209681,1255,104.0244625,30.65338115,142.7582269
5432,1646,104.0295853,30.65343078,1255,104.0244625,30.65338115,490.8955597
5433,1321,104.0681003,30.66950393,1256,104.0683074,30.66609783,378.0199534
5434,1657,104.0049356,30.69715369,1258,104.0039401,30.69501619,255.3728071
5435,1730,104.0822831,30.6759215,1259,104.07673,30.67884784,623.0297404
5436,1410,104.0783637,30.68119666,1259,104.07673,30.67884784,303.7401244
5437,1571,104.0210888,30.6647771,1260,104.0215958,30.66356652,142.6925323
5438,1872,104.0760703,30.64193675,1261,104.076704,30.64358527,192.5309698
5439,1786,104.0774485,30.64502758,1261,104.076704,30.64358527,175.0510587
5440,1482,104.086665,30.67709933,1264,104.0890923,30.68076523,468.117835
5441,1846,104.0759907,30.64984915,1266,104.0769254,30.65164009,217.7648686
5442,1766,104.0780951,30.6537093,1266,104.0769254,30.65164009,255.25075
5443,1426,104.0962565,30.70826025,1269,104.094755,30.70598533,290.2479704
5444,1355,104.0491177,30.66265943,1270,104.0495264,30.66355098,106.2880955
5445,1888,104.0537493,30.66266858,1270,104.0495264,30.66355098,416.2501855
5446,1752,104.0766779,30.66974975,1271,104.0778208,30.67124474,198.5985543
5447,1742,104.0787652,30.67260603,1271,104.0778208,30.67124474,175.9195987
5448,1434,104.1133952,30.6836135,1274,104.1119057,30.68279465,169.087035
5449,1402,104.1111282,30.68377369,1274,104.1119057,30.68279465,131.6088084
5450,1713,104.0208166,30.64174363,1275,104.022218,30.64263573,166.7717293
5451,1796,104.0744995,30.66310274,1276,104.0761884,30.66566031,326.3905838
5452,1605,104.0765093,30.66612382,1276,104.0761884,30.66566031,59.8680053
5453,1657,104.0049356,30.69715369,1278,104.0070896,30.69981339,359.7984005
5454,1564,104.0099861,30.69678059,1278,104.0070896,30.69981339,435.8298837
5455,1415,104.0430817,30.64612102,1280,104.0459409,30.6447893,311.2149282
5456,1898,104.0470791,30.64691859,1280,104.0459409,30.6447893,259.9764319
5457,1392,104.0833203,30.66231551,1281,104.0814139,30.66323476,209.1443872
5458,1575,104.0824686,30.66503017,1281,104.0814139,30.66323476,223.1740739
5459,1452,104.095579,30.62458258,1282,104.0962411,30.61995759,516.4972621
5460,1900,104.0295701,30.67099192,1285,104.0303797,30.67428477,373.1021372
5461,1779,104.0326736,30.67337488,1285,104.0303797,30.67428477,241.7852368
5462,1769,104.0310763,30.67761252,1285,104.0303797,30.67428477,374.8065205
5463,1832,104.0865447,30.64375218,1286,104.0837911,30.64784092,524.3790054
5464,1471,104.0558742,30.73252706,1288,104.0620712,30.73250066,593.3136126
5465,1562,104.0642777,30.62758318,1290,104.0643486,30.62516934,267.6115036
5466,1813,104.0639621,30.63984577,1291,104.0703953,30.63932221,619.2347922
5467,1689,104.07089,30.64524798,1291,104.0703953,30.63932221,658.4608274
5468,1389,104.0114888,30.69862622,1293,104.013504,30.69994817,242.316158
5469,1397,104.0147331,30.69819801,1293,104.013504,30.69994817,226.8988817
5470,1630,104.0156181,30.70091315,1293,104.013504,30.69994817,228.986509
5471,1411,104.0385396,30.65746299,1295,104.0386069,30.65555632,211.4165834
5472,1766,104.0780951,30.6537093,1296,104.0757401,30.65475607,253.7318697
5473,1376,104.0733239,30.65602721,1296,104.0757401,30.65475607,271.007246
5474,1629,104.078706,30.65916798,1296,104.0757401,30.65475607,565.5537975
5475,1327,104.1068588,30.59843923,1297,104.1066353,30.60300882,506.8925873
